angDist,_RAJ2000,_DEJ2000,recno,ID,Nvis,Loc,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,Sp,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,Catalog,OriClass,3.6mag,e_3.6mag,4.5mag,e_4.5mag,5.8mag,e_5.8mag,8.0mag,e_8.0mag,24mag,e_24mag,Target,Pred,P(CI),P(CII),P(Other)
0.304812,85.22699611,-2.317455,92295,2M05405447-0219028,6,5240,85.226996,-2.317455,123.447,0,22.6572,0.028653,0.058996,0.062471,512,3712.139,73.96,134217728,4.2061,0.1155,0,0.604881,1.0,0,12.78498,0,-0.145439,0.0145818,0,-0.031222,0.004529,7.5877,Md_c,640,0,-0.032429,0.00614,0,-0.083538,0.026629,256,,,0,-0.045155,0.007772,512,,,0,-0.054055,0.01703,0,-0.121331,0.033292,0,-0.068285,0.013882,512,,,512,,,512,,,0,0.007998,0.016932,512,,,512,,,512,,,512,,,512,,,0,-0.124879,0.016308,0,-0.245316,0.106564,0,-0.05173,0.036641,0,0.215268,0.053993,512,,,3216475242467418880,Sp,85.2269384,-2.317393,85.2269384,-2.317393,1," Other",11.73,0.004,11.722,0.004,11.694,0.023,11.765,0.102,,,6,2,0.0,0.0,1.0
0.375395,83.76875806,-5.43455889,85979,2M05350450-0526044,1,4611,83.768758,-5.434559,93.49,512,25.877701,0.053497,0.0,0.053497,4,,,4,,,4,0.543626,1.0,4,23.18462,4,,,4,,,4.36315,Md_d,8388608,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3017363410495899136,Sp,83.7686548,-5.4345764,83.7686548,-5.4345764,1,Disks,10.355,0.002,10.098,0.002,9.79,0.012,9.363,0.018,,,1,1,3.59E-4,0.952113,0.047527
0.027169,85.22734889,-8.50321306,92296,2M05405456-0830115,1,4615,85.227349,-8.503213,84.6017,512,69.656799,0.01194,0.0,0.01194,4,,,4,,,4,2.154468,4.419641,65540,,4,,,4,,,2.71057,Mg_c,8388608,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3015353743745263488,Sp,85.227356,-8.5032158,85.227356,-8.5032158,1," Other",10.057,0.001,10.072,0.002,9.852,0.004,9.925,0.004,9.651,0.215,6,2,6.0E-6,4.97E-4,0.999497
0.266715,83.76889889,-5.49395111,85980,2M05350453-0529382,1,4611,83.768899,-5.493951,77.728,512,26.4722,0.049695,0.0,0.049695,4,,,4,,,4,0.564196,3.479148,65540,,4,,,4,,,3.06888,GKg_c,8388608,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3017266275504060800,Sp,83.7688251,-5.4939608,83.7688251,-5.4939608,1,Disks,9.725,0.002,9.387,0.001,9.2,0.008,8.694,0.011,,,1,1,5.1E-5,0.99251,0.007439
0.089335,99.94277806,9.80550694,117455,2M06394626+0948198,9,4572,99.942778,9.805507,140.724,0,15.0434,0.012083,0.06063,0.021009,0,4887.794,98.498,33554432,2.9304,0.0615,0,1.190408,3.119299,65536,,0,-0.091089,0.00846056,0,0.007288,0.008415,2.02876,GKg_c,0,0,-0.059322,0.014849,0,-0.104414,0.023704,0,0.226216,0.02218,0,0.046309,0.018985,0,0.021777,0.050054,0,0.024142,0.013146,0,0.054062,0.023876,0,0.013985,0.012731,0,-0.1476,0.079521,0,-0.028319,0.037673,0,0.009683,0.039259,0,0.043921,0.015441,0,-0.021377,0.022892,0,-0.026799,0.076474,512,,,0,0.002011,0.041974,0,-0.023643,0.018751,0,-0.099515,0.009324,0,-0.165755,0.050603,0,0.008958,0.01585,0,-0.081519,0.043519,0,-0.234922,0.079921,3326897786496771712,Sp,99.9427917,9.8055278,99.9427917,9.8055278,0," III/F",10.53,0.002,10.54,0.003,10.45,0.005,10.41,0.008,,,6,2,0.0,1.0E-6,0.999999
0.089335,99.94277806,9.80550694,117456,2M06394626+0948198,9,5551,99.942778,9.805507,332.453,0,15.3443,0.006806,0.062373,0.016529,0,4881.812,87.848,33554432,2.8727,0.0642,0,1.281327,3.166118,65536,,0,-0.116552,0.00689254,0,0.011873,0.007212,2.58042,GKg_b,0,0,-0.053922,0.012073,0,-0.095349,0.019131,0,0.19758,0.01868,0,-0.030913,0.01503,0,-0.030834,0.041061,0,0.029803,0.010675,0,-0.024787,0.01786,0,0.013955,0.010256,0,0.031837,0.063426,0,-0.034271,0.029904,0,0.06255,0.030184,0,0.039912,0.012066,0,0.045059,0.017897,0,0.007245,0.05902,512,,,0,0.023418,0.032669,0,-0.018346,0.014708,0,-0.118032,0.007688,0,-0.279288,0.039067,0,0.010616,0.012462,0,0.091666,0.034395,0,0.165875,0.065445,3326897786496771712,Sp,99.9427917,9.8055278,99.9427917,9.8055278,0," III/F",10.53,0.002,10.54,0.003,10.45,0.005,10.41,0.008,,,6,2,0.0,1.0E-6,0.999999
0.398466,85.22859111,-2.40187806,92300,2M05405486-0224067,3,5173,85.228591,-2.401878,180.917,0,46.438599,0.015554,0.110395,0.027082,0,4690.887,89.373,33554432,2.1363,0.0667,0,1.642404,3.965029,65536,,0,-0.501122,0.00857656,0,0.034681,0.009163,2.7858,GKg_c,0,0,-0.049716,0.015783,0,-0.063838,0.025458,0,0.11987,0.023787,0,0.156455,0.017202,0,-0.280194,0.055325,0,0.068282,0.013667,0,0.066388,0.020403,0,0.043738,0.012637,0,-0.720463,0.076941,0,-0.008437,0.043528,0,0.12001,0.042539,0,0.055431,0.018158,0,-0.053937,0.023471,0,0.126785,0.068157,0,-0.038817,0.063211,0,-0.033722,0.045565,0,-0.057056,0.021706,0,-0.504912,0.009561,0,0.125332,0.050463,0,0.021912,0.017461,0,0.085407,0.047438,0,0.127775,0.068879,3216472420673222016,Sp,85.2285227,-2.401791,85.2285227,-2.401791,1," Other",10.934,0.002,10.983,0.002,10.959,0.008,10.822,0.013,,,6,2,0.0,0.0,1.0
0.366274,83.76920389,-4.97471806,85984,2M05350460-0458289,1,4612,83.769204,-4.974718,84.869,0,26.8822,0.059821,0.0,0.059821,4,,,4,,,4,0.441916,1.0,4,16.13987,4,,,4,,,2.21564,Md_a,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3209547219702787840,Sp,83.7691288,-4.9746491,83.7691288,-4.9746491,1,Disks,9.967,0.002,9.623,0.001,9.295,0.004,8.664,0.009,5.574,0.015,1,1,3.0E-6,0.999926,7.0E-5
0.240269,83.76927194,-6.87756694,85986,2M05350462-0652392,1,4613,83.769272,-6.877567,77.6956,512,41.9305,0.01853,0.0,0.01853,4,,,4,,,4,1.365275,2.748646,65540,,4,,,4,,,2.30823,GKg_d,8388608,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016546232825720576,Sp,83.7692715,-6.8775002,83.7692715,-6.8775002,1," Other",11.344,0.003,11.366,0.003,11.275,0.011,11.221,0.018,,,6,2,0.0,0.0,1.0
0.052541,99.94701389,9.19148,117463,2M06394728+0911293,6,5551,99.947014,9.19148,196.474,0,72.623901,0.009415,0.064285,0.024076,512,4489.789,82.733,33554432,1.8739,0.0613,0,1.652266,3.655244,65536,,0,-0.362082,0.00790876,0,0.025206,0.008152,4.71281,GKg_c,0,0,-0.088944,0.011665,0,0.003499,0.02048,0,0.26262,0.018576,0,0.077455,0.013141,0,0.126816,0.046396,0,0.029261,0.012537,0,0.055749,0.01978,0,0.083302,0.011423,0,-0.035083,0.06278,0,0.155694,0.038205,0,0.06221,0.038131,0,0.049072,0.014901,0,-0.075264,0.019108,0,0.300205,0.062391,0,-0.142397,0.051063,0,-0.044932,0.038534,0,-0.004196,0.018287,0,-0.372992,0.008951,0,-0.073318,0.040233,0,-0.012688,0.015335,0,0.174088,0.039184,0,0.333965,0.060205,3326581127148000256,Sp,99.947,9.191475,99.947,9.191475,0," III/F",10.55,0.002,10.59,0.003,10.45,0.006,10.39,0.007,,,6,2,0.0,4.0E-6,0.999996
0.477676,83.76929611,-5.16547611,85987,2M05350463-0509557,1,4612,83.769296,-5.165476,110.236,0,28.0844,0.080672,0.0,0.080672,4,,,4,,,4,0.904861,1.0,4,35.47318,4,,,4,,,2.71038,Md_b,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3209522716912905728,Sp,83.7691778,-5.1654151,83.7691778,-5.1654151,1,Disks,10.211,0.002,10.118,0.002,10.016,0.011,10.054,0.072,5.349,0.018,1,1,0.0,0.999845,1.55E-4
0.322265,83.76981194,-5.44389,85989,2M05350475-0526380,2,4612,83.769812,-5.44389,52.7875,512,28.1029,0.060514,0.061368,0.13144,4,,,4,,,260,0.359998,1.0,4,13.30454,4,,,4,,,2.68534,Md_c,8388608,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3017363410495902720,Sp,83.7697768,-5.4438076,83.7697768,-5.4438076,1,Disks,9.799,0.002,9.487,0.002,9.216,0.009,8.584,0.012,,,1,1,7.0E-5,0.997552,0.002379
0.163013,85.23008194,-7.95134111,92307,2M05405521-0757048,1,4615,85.230082,-7.951341,61.3833,0,104.516998,0.030303,0.0,0.030303,4,,,4,,,4,1.181629,3.049124,65540,,4,,,4,,,1.59448,GKg_b,8390784,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3015435412547422464,Sp,85.230046,-7.9513691,85.230046,-7.9513691,1," Other",10.807,0.002,10.728,0.002,10.625,0.006,10.513,0.012,,,6,2,0.0,1.1E-5,0.999989
0.104018,83.76984194,-5.29504806,85990,2M05350476-0517421,1,4611,83.769842,-5.295048,183.593,0,24.3454,0.037055,0.0,0.037055,4,,,261,,,4,1.015842,3.67779,65540,,4,,,4,,,12.8529,GKg_b,8389760,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3209520625265431296,Sp,83.7698162,-5.2950614,83.7698162,-5.2950614,1,Disks,8.24,0.002,7.835,0.001,7.524,0.013,7.085,0.051,,,1,1,3.6E-5,0.994734,0.005231
0.233310,85.23043306,-8.22137694,92309,2M05405530-0813169,1,4615,85.230433,-8.221377,113.278,0,-11.5388,0.030577,0.0,0.030577,4,,,4,,,260,0.312666,1.0,4,9.55169,4,,,4,,,5.67793,GKd_b,8388608,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3015409234722722688,Sp,85.2304506,-8.2213145,85.2304506,-8.2213145,1," Other",10.817,0.002,10.852,0.002,10.808,0.006,10.753,0.01,,,6,2,0.0,0.0,1.0
0.144461,83.76995,-4.73183889,85992,2M05350478-0443546,20,5249,83.76995,-4.731839,1316.7,0,-2.78862,0.311579,1.73803,0.627329,261,,,4,,,4,1.717869,1.0,4,2.58137,260,,,4,,,0.454182,Fd_a,41943680,4,,,4,,,4,,,4,,,260,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,260,,,4,,,260,,,3209577692491953024,Sp,83.7699314,-4.7318033,83.7699314,-4.7318033,1," Other",7.518,0.002,7.501,0.002,7.545,0.003,7.578,0.018,,,6,2,0.0,2.6E-5,0.999974
0.144461,83.76995,-4.73183889,85993,2M05350478-0443546,20,4611,83.76995,-4.731839,1465.15,0,34.500301,0.286391,14.943,0.68557,4,,,4,,,4,,,4,,4,,,4,,,,,-2139095040,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3209577692491953024,Sp,83.7699314,-4.7318033,83.7699314,-4.7318033,1," Other",7.518,0.002,7.501,0.002,7.545,0.003,7.578,0.018,,,6,2,0.0,2.6E-5,0.999974
0.144461,83.76995,-4.73183889,85994,2M05350478-0443546,20,4612,83.76995,-4.731839,1281.63,0,43.736401,0.404747,10.9871,0.906231,4,,,4,,,4,2.666306,1.0,4,2.26438,261,,,4,,,0.486239,Fd_a,41943680,4,,,261,,,4,,,4,,,4,,,261,,,2309,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,260,,,261,,,261,,,4,,,4,,,260,,,3209577692491953024,Sp,83.7699314,-4.7318033,83.7699314,-4.7318033,1," Other",7.518,0.002,7.501,0.002,7.545,0.003,7.578,0.018,,,6,2,0.0,2.6E-5,0.999974
0.080417,99.95668889,9.55615111,117480,2M06394960+0933221,6,5551,99.956689,9.556151,87.6705,2048,15.6656,0.039199,0.254599,0.096484,512,4430.373,102.354,134217728,4.0742,0.1067,0,0.830298,1.0,0,15.29326,0,-0.237439,0.0141892,0,-0.00535,0.006733,3.03767,GKd_d,2688,0,-0.037607,0.015094,0,0.127612,0.03476,0,-0.190727,0.062183,0,-0.025249,0.019761,512,,,0,-0.156519,0.017495,0,0.22058,0.037708,0,-0.170359,0.0156,512,,,0,0.322846,0.089094,0,0.23207,0.032151,0,0.188578,0.020679,0,-0.014629,0.034927,512,,,512,,,0,-0.026627,0.063271,0,-0.090726,0.035437,0,-0.210279,0.014961,0,-2.048596,0.169455,0,-0.04242,0.031279,0,0.120136,0.086041,512,,,3326704547327586560,Sp,99.9566667,9.5561556,99.9566667,9.5561556,0," III/F",12.13,0.003,12.12,0.005,12.08,0.018,12.01,0.054,,,6,2,0.0,0.0,1.0
0.444822,83.77008,-5.37742,85996,2M05350481-0522387,2,4611,83.77008,-5.37742,67.412,512,28.138,0.044543,0.0,0.044543,4,,,4,,,260,0.329291,1.0,4,11.26679,4,,,4,,,7.14957,Md_d,8388608,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3017364269489201024,Sp,83.7699709,-5.3774789,83.7699709,-5.3774789,1,Disks,10.938,0.007,10.562,0.011,10.104,0.026,9.267,0.056,,,1,1,0.002227,0.996169,0.001604
0.444822,83.77008,-5.37742,85997,2M05350481-0522387,2,4612,83.77008,-5.37742,48.2231,512,27.207701,0.057238,0.0,0.057238,4,,,4,,,4,0.576328,1.0,4,13.15831,4,,,4,,,6.03504,Md_c,8390784,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3017364269489201024,Sp,83.7699709,-5.3774789,83.7699709,-5.3774789,1,Disks,10.938,0.007,10.562,0.011,10.104,0.026,9.267,0.056,,,1,1,0.002227,0.996169,0.001604
0.071360,99.957605,9.939395,117482,2M06394982+0956218,6,5551,99.957605,9.939395,612.255,0,25.8251,0.002725,0.018905,0.005972,0,4731.109,82.638,33554432,2.3579,0.06,0,1.49534,2.98044,65536,,0,-0.013259,0.0062637,0,-0.018838,0.006472,3.76895,GKg_a,0,0,-0.257678,0.009597,0,-0.321818,0.016367,0,0.535882,0.015255,0,-0.042261,0.011979,0,0.010545,0.035989,0,-0.012213,0.009818,0,-0.040265,0.016902,0,-0.00635,0.009313,0,-0.114464,0.054245,0,-0.061596,0.026966,0,0.002179,0.027614,0,-3.63E-4,0.010208,0,-0.021961,0.014952,0,0.183657,0.055163,0,0.035062,0.042577,0,0.004989,0.028623,0,0.020183,0.012629,0,-0.029911,0.007042,0,0.013815,0.032783,0,-0.030799,0.011004,0,0.065319,0.029611,0,0.349924,0.058485,3326908575454395648,Sp,99.957625,9.9393972,99.957625,9.9393972,0," III/F",8.68,0.001,8.75,0.002,8.59,0.003,8.52,0.007,7.78,0.157,6,2,0.0,1.25E-4,0.999875
0.496900,85.23336694,-8.41653889,92318,2M05405600-0824595,1,4615,85.233367,-8.416539,28.6549,0,-31.842501,0.11881,0.0,0.11881,4,,,4,,,4,1.286915,1.0,4,5.67492,4,,,4,,,0.90582,Md_b,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3015355491795689216,Sp,85.2333176,-8.416668,85.2333176,-8.416668,1," Other",11.624,0.003,11.575,0.004,11.496,0.011,11.49,0.033,,,6,2,0.0,0.0,1.0
0.059119,85.23357806,-1.79060389,92319,2M05405605-0147261,3,5173,85.233578,-1.790604,195.991,0,28.377199,0.017305,0.091157,0.029474,4,,,4,,,260,0.336566,1.0,4,11.06879,4,,,4,,,9.4879,Md_b,8389248,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3216648381188077440,Sp,85.2335943,-1.7906014,85.2335943,-1.7906014,1,Disks,9.387,0.005,8.921,0.001,8.437,0.005,7.517,0.017,4.313,0.01,1,1,3.8E-5,0.999786,1.76E-4
0.029458,83.77082611,-4.82034611,86001,2M05350499-0449132,1,4612,83.770826,-4.820346,74.0093,0,30.4349,0.041528,0.0,0.041528,4,,,4,,,4,0.466047,1.0,4,9.80889,4,,,4,,,2.83283,Md_a,8388608,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3209575807002165248,Sp,83.7708186,-4.8203428,83.7708186,-4.8203428,1," Other",10.881,0.002,10.856,0.003,10.796,0.013,10.839,0.047,,,6,2,0.0,0.0,1.0
0.192123,83.771,-4.54262611,86002,2M05350504-0432334,1,4611,83.771,-4.542626,52.2731,2048,31.5161,0.091329,0.0,0.091329,4,,,4,,,4,1.851143,1.0,4,19.64265,4,,,4,,,1.9139,Md_a,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3209637203559481728,Sp,83.771031,-4.5425826,83.771031,-4.5425826,1," Other",11.69,0.003,11.485,0.004,11.303,0.017,11.01,0.027,9.034,0.184,6,1,2.56E-4,0.999076,6.68E-4
0.186173,83.771105,-5.61217389,86003,2M05350506-0536438,1,4611,83.771105,-5.612174,82.3892,0,26.836399,0.030774,0.0,0.030774,4,,,260,,,4,0.466262,4.375541,65540,,4,,,4,,,4.62115,Mg_c,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3017252664749740160,Sp,83.7710539,-5.6121645,83.7710539,-5.6121645,1,Disks,10.538,0.002,10.096,0.002,9.686,0.005,8.781,0.021,5.277,0.018,1,1,3.5E-5,0.999864,1.01E-4
0.258258,99.96289806,9.60911806,117493,2M06395109+0936328,6,5551,99.962898,9.609118,42.4723,2048,13.4052,0.119029,1.79198,0.256317,4,,,4,,,4,,,4,,4,,,4,,,,,-2139095040,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3326705402026118016,Sp,99.962875,9.6091861,99.962875,9.6091861,0," III/F",12.9,0.005,12.86,0.006,12.81,0.025,12.92,0.056,,,6,2,0.0,0.0,1.0
0.345318,83.7714,-5.34013,86005,2M05350513-0520244,1,4611,83.7714,-5.34013,96.5134,512,26.9646,0.034882,0.0,0.034882,4,,,261,,,4,0.449707,3.988647,65540,,4,,,4,,,12.3197,Mg_d,8388608,269,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,3017365231561559040,Sp,83.771321,-5.3400751,83.771321,-5.3400751,1,Disks,10.088,0.002,9.735,0.003,9.385,0.015,8.507,0.031,,,1,1,1.69E-4,0.997697,0.002133
0.279081,85.23489194,-1.50714389,92325,2M05405637-0130257,11,5173,85.234892,-1.507144,1561.71,0,16.990499,0.035689,0.512225,0.066293,4,,,4,,,4,1.720085,1.0,260,86.7561,4,,,4,,,0.574077,Fd_a,41943680,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,3217413606922372992,Sp,85.2348296,-1.50719,85.2348296,-1.50719,1," Other",7.509,0.002,7.501,0.003,7.505,0.001,7.425,0.002,,,6,2,0.0,0.003266,0.996734
0.279081,85.23489194,-1.50714389,92326,2M05405637-0130257,11,5240,85.234892,-1.507144,1325.34,0,14.6599,0.252243,13.1766,0.556293,260,,,4,,,4,1.40553,1.0,261,95.0386,261,,,4,,,0.382657,GKd_b,41943680,4,,,4,,,4,,,4,,,261,,,4,,,260,,,4,,,4,,,4,,,260,,,4,,,4,,,4,,,4,,,260,,,4,,,260,,,260,,,4,,,4,,,4,,,3217413606922372992,Sp,85.2348296,-1.50719,85.2348296,-1.50719,1," Other",7.509,0.002,7.501,0.003,7.505,0.001,7.425,0.002,,,6,2,0.0,0.003266,0.996734
0.193371,83.77184889,-4.80076306,86007,2M05350524-0448027,1,4612,83.771849,-4.800763,74.6412,2048,24.7565,0.377526,0.0,0.377526,4,,,4,,,4,0.938465,1.0,260,87.84155,4,,,4,,,1.30392,Md_a,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3209576047523236992,Sp,83.7719002,-4.8007466,83.7719002,-4.8007466,1," Other",10.839,0.002,10.718,0.002,10.596,0.009,10.365,0.018,,,6,2,4.0E-6,5.66E-4,0.99943
0.102359,85.23544389,-1.37116806,92329,2M05405650-0122162,1,5173,85.235444,-1.371168,244.62,0,24.7202,0.028088,0.0,0.028088,512,4305.494,74.01,134217728,3.592,0.0573,0,0.50579,1.0,0,33.97035,0,-0.216889,0.00901658,0,-0.033486,0.004452,3.92338,GKd_a,640,0,-0.119532,0.007966,0,0.009884,0.021654,0,-0.197997,0.044143,0,-0.105677,0.010107,512,,,0,-0.203739,0.010854,0,-0.091031,0.017009,0,-0.130639,0.009256,512,,,512,,,0,0.144805,0.016588,0,0.111948,0.010832,0,-0.219137,0.018446,512,,,512,,,0,0.016663,0.030432,0,-0.047896,0.021701,0,-0.181589,0.009512,0,-0.506446,0.103214,0,-0.07946,0.018682,0,0.084886,0.046783,512,,,3217417141678712064,Sp,85.2354543,-1.3711416,85.2354543,-1.3711416,1," Other",9.667,0.001,9.639,0.002,9.566,0.003,9.509,0.006,,,6,2,0.0,1.04E-4,0.999896
0.295260,83.77219694,-5.574585,86010,2M05350532-0534285,2,4612,83.772197,-5.574585,74.8175,1024,27.3507,0.066379,0.821425,0.134448,260,,,261,,,4,0.709169,4.53373,65540,,4,,,4,,,6.00648,Mg_c,8390272,269,,,269,,,269,,,269,,,269,,,2317,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,2317,,,269,,,269,,,269,,,269,,,269,,,269,,,3017264626236631936,Sp,83.7721986,-5.574503,83.7721986,-5.574503,1,Disks,9.367,0.002,9.003,0.001,8.616,0.005,8.243,0.009,,,1,1,1.31E-4,0.994013,0.005856
0.232490,83.77238889,-5.40293194,86011,2M05350537-0524105,4,4611,83.772389,-5.402932,73.4181,512,28.103901,0.04,0.326387,0.103412,260,,,261,,,260,0.362402,4.815886,65540,,4,,,4,,,5.88803,Mg_d,8389760,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3017363822812730880,Sp,83.7723253,-5.4029447,83.7723253,-5.4029447,1,Disks,8.814,0.002,8.316,0.001,7.977,0.007,7.329,0.024,,,1,1,8.8E-5,0.998748,0.001164
0.294258,85.23636194,-2.149215,92331,2M05405672-0208571,2,5240,85.236362,-2.149215,532.112,0,10.693,0.008937,6.23E-4,0.012894,0,6413.994,144.237,67108864,4.0037,0.0742,0,1.70161,1.0,0,6.93474,0,0.063452,0.0146185,0,0.003227,0.011779,1.82991,Fd_b,0,0,0.0744,0.026114,0,0.061744,0.022076,0,0.130289,0.090255,512,,,512,,,0,-0.030226,0.017942,0,0.076074,0.031386,0,0.053008,0.016473,512,,,0,-0.028288,0.045759,512,,,0,-0.080382,0.029046,512,,,512,,,512,,,512,,,0,0.01886,0.029156,0,0.061266,0.016057,512,,,0,-0.025944,0.027836,512,,,512,,,3216530248115062400,Sp,85.2363141,-2.1491487,85.2363141,-2.1491487,1," Other",8.633,0.004,8.619,0.001,8.562,0.004,8.587,0.027,,,6,2,0.0,1.5E-5,0.999985
